volym_id,titel,stand,ar_fran,ar_till,xml_url,pdf_url,metadata_url,period,fel
bn_1856-58_reg_1__03,Register öfver hedervärda bonde-ståndets protokoll vid lagtima riksdagen i Stockholm åren 1856-1868. [Band 1],bonder,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1856-58_reg_1_/bn_1856-58_reg_1__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1856-58_reg_1_/bn_1856-58_reg_1__01.pdf,https://weburn.kb.se/riks/metadata/68/21798868.html,1856,
roa_1856-58_reg_,"Register öfver högloflige ridderskapets och adelns protocoll vid lagtima riksdagen i Stockholm, åren 1856-1858",adel,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1856-58_reg_/roa_1856-58_reg_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1856-58_reg_/roa_1856-58_reg_.pdf,https://weburn.kb.se/riks/metadata/46/21799646.html,1856,
pr_1856-58_reg_,Register öfver högvördiga preste-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1856-1858,praster,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1856-58_reg_/pr_1856-58_reg_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1856-58_reg_/pr_1856-58_reg_.pdf,https://weburn.kb.se/riks/metadata/37/21799137.html,1856,
bg_1856-58_reg_,Register öfver vällofliga borgare-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1856-1858,borgare,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1856-58_reg_/bg_1856-58_reg_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1856-58_reg_/bg_1856-58_reg_.pdf,https://weburn.kb.se/riks/metadata/84/21797984.html,1856,
pr_1856-58_suppl_,Supplement-band till högvördiga preste-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1856-1858,praster,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1856-58_suppl_/pr_1856-58_suppl_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1856-58_suppl_/pr_1856-58_suppl_.pdf,https://weburn.kb.se/riks/metadata/38/21799138.html,1856,
roa_1856-58_suppl_,Supplement: Riddarhus-utskottets utlåtanden m. m. N:o 1-28,adel,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1856-58_suppl_/roa_1856-58_suppl_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1856-58_suppl_/roa_1856-58_suppl_.pdf,https://weburn.kb.se/riks/metadata/47/21799647.html,1856,
bih_1859-60_reg_,"Allmänt register öfver bihanget till samtliga riks-ståndens protokoll vid lagtima riksdagen i Stockholm, åren 1859 och 1860",bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_reg_/bih_1859-60_reg_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_reg_/bih_1859-60_reg_.pdf,https://weburn.kb.se/riks/metadata/83/21798583.html,1859,
bih_1859-60_2-1-1__02,Bihang till samtliga riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Andra samlingen. 1sta afdelningen: Rikets ständers revisorers samt justitie-ombudsmans berättelser. 1sta bandet. 1857 års revisions-berättelser,bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_2-1-1_/bih_1859-60_2-1-1__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_2-1-1_/bih_1859-60_2-1-1__01.pdf,https://weburn.kb.se/riks/metadata/66/21798566.html,1859,
bih_1859-60_2-1-2__02,Bihang till samtliga riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Andra samlingen. 1sta afdelningen: Rikets ständers revisorers samt justitie-ombudsmans berättelser. Andra bandet. 1858 års revisions-berättelser,bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_2-1-2_/bih_1859-60_2-1-2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_2-1-2_/bih_1859-60_2-1-2__01.pdf,https://weburn.kb.se/riks/metadata/67/21798567.html,1859,
bih_1859-60_2-1-4_,Bihang till samtliga riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Andra samlingen. 1sta afdelningen: Rikets ständers revisorers samt justitie-ombudsmans berättelser. Fjerde bandet. Justitie-ombudsmans-berättelser,bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_2-1-4_/bih_1859-60_2-1-4_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_2-1-4_/bih_1859-60_2-1-4_.pdf,https://weburn.kb.se/riks/metadata/69/21798569.html,1859,
bih_1859-60_2-1-3__02,Bihang till samtliga riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Andra samlingen. 1sta afdelningen: Rikets ständers revisorers samt justitie-ombudsmans berättelser. Tredje bandet. 1859 års revisions-berättelser,bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_2-1-3_/bih_1859-60_2-1-3__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_2-1-3_/bih_1859-60_2-1-3__01.pdf,https://weburn.kb.se/riks/metadata/68/21798568.html,1859,
bih_1859-60_bil_1-1-1__05,Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Bilagor till första samlingen. 1sta afdelningen. Tillförordnade kommitterades afgifna och genom Kongl. Maj:ts nådiga propositioner eller skrifvelser till rikets ständer öfverlemnade betänkanden,bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_bil_1-1-1_/bih_1859-60_bil_1-1-1__05.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_bil_1-1-1_/bih_1859-60_bil_1-1-1__01.pdf,https://weburn.kb.se/riks/metadata/82/21798582.html,1859,
bih_1859-60_5-1_2__03,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Femte samlingen. 1sta afdelningen: Bevillnings-utskottets memorial, utlåtanden och betänkanden",bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_5-1_2_/bih_1859-60_5-1_2__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_5-1_2_/bih_1859-60_5-1_2__01.pdf,https://weburn.kb.se/riks/metadata/74/21798574.html,1859,
bih_1859-60_5-1_2__03,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Femte samlingen. 2dra afdelningen: Bevillnings- samt allmänna besvärs- och ekonomi- m. fl. utskotts gemensamma memorial, utlåtanden och betänkanden",bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_5-1_2_/bih_1859-60_5-1_2__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_5-1_2_/bih_1859-60_5-1_2__03.pdf,https://weburn.kb.se/riks/metadata/75/21798575.html,1859,
bih_1859-60_4-1-2__03,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Fjerde samlingen. 1sta afdelningen: Stats-utskottets memorial, utlåtanden och betänkanden. Andra bandet",bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_4-1-2_/bih_1859-60_4-1-2__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_4-1-2_/bih_1859-60_4-1-2__01.pdf,https://weburn.kb.se/riks/metadata/72/21798572.html,1859,
bih_1859-60_4-1-1__03,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Fjerde samlingen. 1sta afdelningen: Stats-utskottets memorial, utlåtanden och betänkanden. Första bandet",bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_4-1-1_/bih_1859-60_4-1-1__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_4-1-1_/bih_1859-60_4-1-1__01.pdf,https://weburn.kb.se/riks/metadata/71/21798571.html,1859,
bih_1859-60_4-1-3__03,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Fjerde samlingen. 1sta afdelningen: Stats-utskottets memorial, utlåtanden och betänkanden. Tredje bandet",bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_4-1-3_/bih_1859-60_4-1-3__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_4-1-3_/bih_1859-60_4-1-3__01.pdf,https://weburn.kb.se/riks/metadata/73/21798573.html,1859,
bih_1859-60_1-1_2-2__02,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Första samlingen. 1sta afdelningen: Kongl. Maj:ts nådiga propositioner och skrifvelser, jemte utdragen af de inför Kongl. Maj:t uti stats-rådet i ämnet förda protokoll. Andra bandet",bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_1-1_2-2_/bih_1859-60_1-1_2-2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_1-1_2-2_/bih_1859-60_1-1_2-2__01.pdf,https://weburn.kb.se/riks/metadata/64/21798564.html,1859,
bih_1859-60_1-1-1__03,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Första samlingen. 1sta afdelningen: Kongl. Maj:ts nådiga propositioner och skrifvelser, jemte utdragen af de inför Kongl. Maj:t uti stats-rådet i ämnet förda protokoll. Första bandet",bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_1-1-1_/bih_1859-60_1-1-1__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_1-1-1_/bih_1859-60_1-1-1__01.pdf,https://weburn.kb.se/riks/metadata/65/21798565.html,1859,
bih_1859-60_9__03,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Nionde samlingen. Riks-ståndens protokolls-utdrag, som innefatta remisser och beslut",bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_9_/bih_1859-60_9__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_9_/bih_1859-60_9__01.pdf,https://weburn.kb.se/riks/metadata/81/21798581.html,1859,
bih_1859-60_6-1_2__02,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Sjette samlingen. 1sta afdelningen: Banko-utskottets memorial, utlåtanden och betänkanden",bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_6-1_2_/bih_1859-60_6-1_2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_6-1_2_/bih_1859-60_6-1_2__01.pdf,https://weburn.kb.se/riks/metadata/76/21798576.html,1859,
bih_1859-60_6-1_2__02,Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Sjette samlingen. 2dra afdelningen: Banko- och lag-utskottets gemensamma betänkande,bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_6-1_2_/bih_1859-60_6-1_2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_6-1_2_/bih_1859-60_6-1_2__02.pdf,https://weburn.kb.se/riks/metadata/77/21798577.html,1859,
bih_1859-60_7-1_2__02,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Sjunde samlingen. 1sta afdelningen: Lag-utskottets memorial, utlåtanden betänkanden",bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_7-1_2_/bih_1859-60_7-1_2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_7-1_2_/bih_1859-60_7-1_2__01.pdf,https://weburn.kb.se/riks/metadata/78/21798578.html,1859,
bih_1859-60_7-1_2__03,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Sjunde samlingen. 2dra afdelningen: Lag- samt allmänna besvärs- och ekonomi-utskottets gemensamma memorial, utlåtanden och betänkanden",bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_7-1_2_/bih_1859-60_7-1_2__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_7-1_2_/bih_1859-60_7-1_2__02.pdf,https://weburn.kb.se/riks/metadata/79/21798579.html,1859,
bih_1859-60_10-1-1__02,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Tionde samlingen. 1sta afdelningen: Expeditions-utskottets förslag till rikets ständers underdåniga skrifvelser till Kongl. Maj:t, m. m. Andra bandet",bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_10-1-1_/bih_1859-60_10-1-1__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_10-1-1_/bih_1859-60_10-1-1__01.pdf,https://weburn.kb.se/riks/metadata/60/21798560.html,1859,
bih_1859-60_10-1-1a__02,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Tionde samlingen. 1sta afdelningen: Expeditions-utskottets förslag till rikets ständers underdåniga skrifvelser till Kongl. Maj:t, m. m. Första bandet",bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_10-1-1a_/bih_1859-60_10-1-1a__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_10-1-1a_/bih_1859-60_10-1-1a__01.pdf,https://weburn.kb.se/riks/metadata/62/21798562.html,1859,
bih_1859-60_10-1-2_,Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Tionde samlingen. 1sta afdelningen: Rikets ständers bevillnings-stadga och riks-stat samt riksdags-beslutet. Tredje bandet,bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_10-1-2_/bih_1859-60_10-1-2_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_10-1-2_/bih_1859-60_10-1-2_.pdf,https://weburn.kb.se/riks/metadata/63/21798563.html,1859,
bih_1859-60_3__02,Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Tredje samlingen. Konstitutions-utskottets memorialer,bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_3_/bih_1859-60_3__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_3_/bih_1859-60_3__01.pdf,https://weburn.kb.se/riks/metadata/70/21798570.html,1859,
bih_1859-60_8__03,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1859 och 1860. Åttonde samlingen. Allmänna besvärs- och ekonomi-utskottets memorial, utlåtanden och betänkanden",bihang,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1859-60_8_/bih_1859-60_8__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1859-60_8_/bih_1859-60_8__01.pdf,https://weburn.kb.se/riks/metadata/80/21798580.html,1859,
bg_1859-60_bil__02,Bilagor till vällofliga borgare-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1859 och 1860,borgare,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1859-60_bil_/bg_1859-60_bil__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1859-60_bil_/bg_1859-60_bil__01.pdf,https://weburn.kb.se/riks/metadata/00/21798000.html,1859,
bn_1859-60_2__02,Hedervärda bonde-ståndets protokoller vid lagtima riksdagen i Stockholm år 1859. Andra bandet,bonder,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1859-60_2_/bn_1859-60_2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1859-60_2_/bn_1859-60_2__01.pdf,https://weburn.kb.se/riks/metadata/72/21798872.html,1859,
bn_1859-60_1__02,Hedervärda bonde-ståndets protokoller vid lagtima riksdagen i Stockholm år 1859. Första bandet,bonder,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1859-60_1_/bn_1859-60_1__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1859-60_1_/bn_1859-60_1__01.pdf,https://weburn.kb.se/riks/metadata/70/21798870.html,1859,
bn_1859-60_3__02,Hedervärda bonde-ståndets protokoller vid lagtima riksdagen i Stockholm år 1859. Tredje bandet,bonder,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1859-60_3_/bn_1859-60_3__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1859-60_3_/bn_1859-60_3__01.pdf,https://weburn.kb.se/riks/metadata/73/21798873.html,1859,
bn_1859-60_5__02,Hedervärda bonde-ståndets protokoller vid lagtima riksdagen i Stockholm åren 1859-60. Femte bandet,bonder,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1859-60_5_/bn_1859-60_5__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1859-60_1_/bn_1859-60_1__02.pdf,https://weburn.kb.se/riks/metadata/71/21798871.html,1859,
bn_1859-60_4__02,Hedervärda bonde-ståndets protokoller vid lagtima riksdagen i Stockholm åren 1859-60. Fjerde bandet,bonder,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1859-60_4_/bn_1859-60_4__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1859-60_4_/bn_1859-60_4__01.pdf,https://weburn.kb.se/riks/metadata/74/21798874.html,1859,
bn_1859-60_6__02,Hedervärda bonde-ståndets protokoller vid lagtima riksdagen i Stockholm åren 1859-60. Sjette bandet,bonder,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1859-60_6_/bn_1859-60_6__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1859-60_6_/bn_1859-60_6__01.pdf,https://weburn.kb.se/riks/metadata/75/21798875.html,1859,
bn_1859-60_7__02,Hedervärda bonde-ståndets protokoller vid lagtima riksdagen i Stockholm åren 1859-60. Sjunde bandet,bonder,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1859-60_7_/bn_1859-60_7__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1859-60_7_/bn_1859-60_7__01.pdf,https://weburn.kb.se/riks/metadata/76/21798876.html,1859,
bn_1859-60_8__02,Hedervärda bonde-ståndets protokoller vid lagtima riksdagen i Stockholm åren 1859-60. Åttonde bandet,bonder,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1859-60_8_/bn_1859-60_8__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1859-60_8_/bn_1859-60_8__01.pdf,https://weburn.kb.se/riks/metadata/77/21798877.html,1859,
pr_1859-60_2__02,Högvördiga preste-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1859 & 1860. Andra bandet,praster,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1859-60_2_/pr_1859-60_2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1859-60_2_/pr_1859-60_2__01.pdf,https://weburn.kb.se/riks/metadata/40/21799140.html,1859,
pr_1859-60_5__02,Högvördiga preste-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1859 & 1860. Femte bandet,praster,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1859-60_5_/pr_1859-60_5__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1859-60_5_/pr_1859-60_5__01.pdf,https://weburn.kb.se/riks/metadata/43/21799143.html,1859,
pr_1859-60_4__02,Högvördiga preste-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1859 & 1860. Fjerde bandet,praster,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1859-60_4_/pr_1859-60_4__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1859-60_4_/pr_1859-60_4__01.pdf,https://weburn.kb.se/riks/metadata/42/21799142.html,1859,
pr_1859-60_1__02,Högvördiga preste-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1859 & 1860. Första bandet,praster,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1859-60_1_/pr_1859-60_1__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1859-60_1_/pr_1859-60_1__01.pdf,https://weburn.kb.se/riks/metadata/39/21799139.html,1859,
pr_1859-60_6__02,Högvördiga preste-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1859 & 1860. Sjette bandet,praster,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1859-60_6_/pr_1859-60_6__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1859-60_6_/pr_1859-60_6__01.pdf,https://weburn.kb.se/riks/metadata/44/21799144.html,1859,
pr_1859-60_7__02,Högvördiga preste-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1859 & 1860. Sjunde bandet,praster,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1859-60_7_/pr_1859-60_7__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1859-60_7_/pr_1859-60_7__01.pdf,https://weburn.kb.se/riks/metadata/45/21799145.html,1859,
pr_1859-60_3__02,Högvördiga preste-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1859 & 1860. Tredje bandet,praster,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1859-60_3_/pr_1859-60_3__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1859-60_3_/pr_1859-60_3__01.pdf,https://weburn.kb.se/riks/metadata/41/21799141.html,1859,
pr_1859-60_8__03,Högvördiga preste-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1859 & 1860. Åttonde bandet,praster,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1859-60_8_/pr_1859-60_8__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1859-60_8_/pr_1859-60_8__01.pdf,https://weburn.kb.se/riks/metadata/46/21799146.html,1859,
roa_1859-60_2__02,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid lagtima riksdagen i Stockholm åren 1859-1860. Andra häftet",adel,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1859-60_2_/roa_1859-60_2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1859-60_1_/roa_1859-60_1__02.pdf,https://weburn.kb.se/riks/metadata/49/21799649.html,1859,
roa_1859-60_11__02,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid lagtima riksdagen i Stockholm åren 1859-1860. Elfte häftet",adel,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1859-60_11_/roa_1859-60_11__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1859-60_11_/roa_1859-60_11__01.pdf,https://weburn.kb.se/riks/metadata/51/21799651.html,1859,
roa_1859-60_4__02,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid lagtima riksdagen i Stockholm åren 1859-1860. Fjerde häftet",adel,1859,1859,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1859-60_4_/roa_1859-60_4__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1859-60_4_/roa_1859-60_4__01.pdf,https://weburn.kb.se/riks/metadata/53/21799653.html,1859,
